Credits_Passed_Exam;Credits_Passed_Special;Credits_Internship_Enrolled;Sem1_Enrolled;Sem2_Enrolled;Sem1_Passed;Sem2_Passed;GPA;target_numeric;target
30.0;0.0;0.0;9.0;6.0;9.0;6.0;5.34;2.0;Graduate
45.0;0.0;0.0;30.0;30.0;21.0;24.0;5.6;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;8.559999999999999;2.0;Graduate
45.0;0.0;0.0;21.0;24.0;21.0;24.0;6.4071428571428575;2.0;Graduate
24.0;0.0;0.0;30.0;30.0;24.0;0.0;2.2444444444444445;2.0;Graduate
60.0;0.0;0.0;9.0;12.0;9.0;12.0;7.325;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.855555555555555;2.0;Graduate
0.0;0.0;0.0;9.0;6.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;39.0;30.0;30.0;30.0;8.0;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.677777777777778;1.0;Enrolled
60.0;0.0;0.0;18.0;12.0;18.0;12.0;8.885714285714286;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.294736842105263;2.0;Graduate
60.0;0.0;0.0;27.0;33.0;27.0;33.0;8.207692307692309;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;6.5200000000000005;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;6.066666666666666;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.2;0.0;Dropout
0.0;0.0;0.0;18.0;6.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;22.5;19.5;22.5;19.5;8.989999999999998;2.0;Graduate
0.0;6.0;0.0;30.0;24.0;0.0;0.0;0.0;2.0;Graduate
34.5;0.0;0.0;39.0;18.0;12.0;13.5;3.5090909090909093;2.0;Graduate
25.5;0.0;0.0;9.0;12.0;4.5;12.0;3.9375;1.0;Enrolled
45.0;0.0;0.0;24.0;18.0;18.0;18.0;4.411111111111111;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.811111111111111;1.0;Enrolled
0.0;0.0;0.0;24.0;18.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;27.0;33.0;27.0;33.0;6.630769230769231;2.0;Graduate
42.0;0.0;0.0;13.5;34.5;13.5;28.5;5.985714285714286;2.0;Graduate
0.0;0.0;0.0;6.0;10.5;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.122222222222222;2.0;Graduate
0.0;0.0;0.0;9.0;12.0;0.0;0.0;0.0;2.0;Graduate
24.0;0.0;0.0;30.0;30.0;24.0;0.0;3.922222222222222;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.06;2.0;Graduate
0.0;0.0;0.0;22.5;19.5;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;7.966666666666667;1.0;Enrolled
39.0;0.0;0.0;30.0;21.0;30.0;9.0;7.7625;2.0;Graduate
60.0;0.0;0.0;31.0;29.0;31.0;29.0;7.6909090909090905;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.659999999999999;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.640000000000001;2.0;Graduate
63.0;0.0;0.0;21.0;15.0;21.0;15.0;7.37;2.0;Graduate
0.0;0.0;0.0;6.0;30.0;0.0;0.0;1.8;1.0;Enrolled
24.0;39.0;0.0;6.0;18.0;6.0;18.0;5.45;2.0;Graduate
0.0;0.0;0.0;25.5;34.5;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;27.0;15.0;27.0;15.0;6.43;2.0;Graduate
42.0;0.0;0.0;36.0;25.5;25.5;16.5;4.8;1.0;Enrolled
60.0;0.0;0.0;21.0;24.0;21.0;24.0;7.779999999999999;2.0;Graduate
60.0;0.0;0.0;22.5;19.5;22.5;19.5;5.1899999999999995;1.0;Enrolled
48.0;0.0;0.0;24.0;24.0;24.0;24.0;8.25;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.918181818181818;1.0;Enrolled
0.0;0.0;0.0;18.0;24.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;18.0;18.0;18.0;18.0;6.8999999999999995;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.390909090909091;2.0;Graduate
50.0;0.0;0.0;30.0;10.0;30.0;10.0;8.28;2.0;Graduate
55.0;0.0;0.0;30.0;30.0;30.0;25.0;5.15;1.0;Enrolled
33.0;0.0;0.0;9.0;9.0;9.0;9.0;5.8;2.0;Graduate
0.0;0.0;0.0;9.0;12.0;0.0;0.0;0.25;2.0;Graduate
0.0;0.0;0.0;24.0;18.0;0.0;0.0;1.55;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.55;2.0;Graduate
60.0;0.0;0.0;31.5;28.5;31.5;28.5;8.700000000000001;0.0;Dropout
39.0;0.0;0.0;30.0;30.0;21.0;18.0;4.677777777777778;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.640000000000001;2.0;Graduate
60.0;0.0;0.0;24.0;36.0;24.0;36.0;9.2;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.033333333333334;2.0;Graduate
6.0;0.0;0.0;22.5;19.5;6.0;0.0;1.9166666666666667;0.0;Dropout
28.5;4.5;0.0;24.0;21.0;24.0;4.5;3.7818181818181817;0.0;Dropout
48.0;0.0;0.0;22.5;19.5;16.5;13.5;5.49;2.0;Graduate
60.0;0.0;0.0;9.0;12.0;9.0;12.0;6.6499999999999995;1.0;Enrolled
60.0;0.0;0.0;31.0;29.0;31.0;29.0;7.781818181818181;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;9.0;2.0;Graduate
18.5;0.0;0.0;9.0;12.0;4.5;5.0;4.475;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;6.9;0.0;Dropout
60.0;0.0;0.0;18.0;24.0;18.0;24.0;6.488888888888889;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.639999999999999;2.0;Graduate
30.0;16.5;0.0;6.0;19.5;6.0;15.0;5.26;2.0;Graduate
0.0;0.0;0.0;24.0;18.0;0.0;0.0;0.8333333333333334;0.0;Dropout
0.0;0.0;0.0;72.0;97.5;0.0;0.0;4.193333333333333;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.1;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.540000000000001;2.0;Graduate
12.0;0.0;0.0;30.0;30.0;12.0;0.0;2.21;0.0;Dropout
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.611111111111111;2.0;Graduate
46.5;0.0;0.0;21.0;25.5;21.0;25.5;4.833333333333333;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.640000000000001;2.0;Graduate
37.5;0.0;0.0;31.5;30.0;10.5;24.0;4.7272727272727275;1.0;Enrolled
48.0;0.0;8.0;22.5;29.5;22.5;17.5;7.96875;2.0;Graduate
60.0;0.0;0.0;18.0;15.0;18.0;15.0;5.266666666666667;2.0;Graduate
0.0;0.0;0.0;24.0;18.0;0.0;0.0;0.0;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.23750000000000002;2.0;Graduate
60.0;0.0;0.0;30.0;21.0;30.0;21.0;6.4;2.0;Graduate
12.0;0.0;0.0;24.0;27.0;12.0;0.0;1.4875;0.0;Dropout
23.0;0.0;0.0;9.0;12.0;9.0;5.0;3.4124999999999996;1.0;Enrolled
60.0;0.0;0.0;18.0;24.0;18.0;24.0;6.7444444444444445;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.025;2.0;Graduate
61.5;115.5;0.0;37.5;15.0;37.5;15.0;7.216666666666666;2.0;Graduate
18.0;0.0;0.0;18.0;24.0;18.0;0.0;3.8444444444444446;0.0;Dropout
60.0;0.0;0.0;27.0;33.0;27.0;33.0;6.876923076923077;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;7.811111111111111;0.0;Dropout
64.5;0.0;9.0;34.5;18.0;34.5;9.0;7.5125;2.0;Graduate
60.0;0.0;0.0;22.5;19.5;22.5;19.5;6.74;2.0;Graduate
21.0;0.0;0.0;22.5;30.0;10.5;10.5;4.13;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.357142857142857;2.0;Graduate
42.0;0.0;0.0;24.0;18.0;18.0;6.0;4.044444444444444;1.0;Enrolled
46.5;9.0;0.0;30.0;21.0;30.0;16.5;6.55;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;6.6;2.0;Graduate
60.0;0.0;0.0;31.5;28.5;31.5;28.5;7.9;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
25.5;0.0;0.0;22.5;19.5;16.5;9.0;5.32;0.0;Dropout
42.0;0.0;0.0;30.0;30.0;12.0;30.0;5.433333333333334;2.0;Graduate
18.0;0.0;0.0;30.0;19.5;18.0;0.0;3.4;0.0;Dropout
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.220000000000001;1.0;Enrolled
15.0;0.0;0.0;9.0;6.0;9.0;6.0;4.08;0.0;Dropout
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.32;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.123809523809523;2.0;Graduate
64.5;0.0;0.0;33.0;31.5;33.0;31.5;6.454545454545454;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;8.36923076923077;2.0;Graduate
36.0;0.0;0.0;22.5;19.5;6.0;12.0;5.2;2.0;Graduate
38.5;0.0;0.0;13.5;24.0;13.5;24.0;5.183333333333333;0.0;Dropout
60.0;0.0;0.0;16.5;22.5;16.5;22.5;7.125;1.0;Enrolled
9.0;0.0;0.0;24.0;24.0;9.0;0.0;1.9000000000000001;0.0;Dropout
6.0;0.0;0.0;21.0;25.5;6.0;0.0;1.011111111111111;0.0;Dropout
60.0;0.0;0.0;32.0;28.0;32.0;28.0;7.989999999999999;1.0;Enrolled
60.0;0.0;0.0;18.0;12.0;18.0;12.0;7.471428571428571;2.0;Graduate
36.0;0.0;0.0;30.0;30.0;12.0;24.0;4.477777777777778;2.0;Graduate
60.0;0.0;0.0;34.5;30.0;30.0;30.0;7.159999999999999;1.0;Enrolled
31.5;0.0;0.0;28.5;31.5;0.0;31.5;8.142857142857142;2.0;Graduate
0.0;0.0;0.0;9.0;6.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.0200000000000005;2.0;Graduate
0.0;0.0;0.0;39.0;21.0;0.0;0.0;0.0;2.0;Graduate
39.0;0.0;0.0;9.0;12.0;9.0;12.0;4.975;1.0;Enrolled
60.0;0.0;0.0;18.0;12.0;18.0;12.0;7.271428571428572;2.0;Graduate
60.0;0.0;0.0;9.0;12.0;9.0;12.0;7.3;1.0;Enrolled
30.0;0.0;0.0;30.0;30.0;30.0;0.0;6.88;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.644444444444444;2.0;Graduate
60.0;0.0;1.5;36.0;30.0;36.0;16.5;7.1875;2.0;Graduate
60.0;0.0;0.0;25.0;15.0;25.0;15.0;8.818181818181818;2.0;Graduate
60.0;0.0;0.0;6.0;9.0;6.0;9.0;8.040000000000001;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.3999999999999995;2.0;Graduate
51.0;9.0;0.0;25.5;25.5;25.5;25.5;8.716666666666667;2.0;Graduate
33.0;0.0;0.0;16.5;10.5;4.5;10.5;4.0125;1.0;Enrolled
0.0;0.0;0.0;24.0;18.0;0.0;0.0;0.4444444444444444;2.0;Graduate
6.0;0.0;0.0;30.0;30.0;6.0;0.0;2.75;0.0;Dropout
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.99;2.0;Graduate
0.0;0.0;0.0;43.5;42.0;0.0;0.0;5.433333333333334;2.0;Graduate
60.0;0.0;0.0;21.0;21.0;21.0;21.0;7.6875;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.683333333333334;2.0;Graduate
54.0;12.0;0.0;31.5;39.0;25.5;28.5;5.623076923076923;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.959999999999999;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.614285714285714;2.0;Graduate
0.0;0.0;0.0;28.5;31.5;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;8.3;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.457142857142857;2.0;Graduate
29.0;0.0;0.0;30.0;15.0;24.0;5.0;4.7375;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.085714285714286;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.7444444444444445;2.0;Graduate
7.5;0.0;0.0;18.0;15.0;7.5;0.0;1.0125;0.0;Dropout
27.0;0.0;0.0;24.0;18.0;6.0;12.0;4.199999999999999;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.06;1.0;Enrolled
60.0;0.0;0.0;24.0;36.0;24.0;36.0;8.14;2.0;Graduate
0.0;0.0;0.0;9.0;16.5;0.0;0.0;0.0;2.0;Graduate
48.0;0.0;0.0;31.5;22.5;31.5;16.5;7.233333333333333;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;6.055555555555555;2.0;Graduate
0.0;0.0;0.0;21.0;21.0;0.0;0.0;0.0;2.0;Graduate
21.0;0.0;0.0;4.5;16.5;4.5;16.5;8.433333333333332;2.0;Graduate
50.0;0.0;0.0;30.0;10.0;30.0;10.0;7.909999999999999;2.0;Graduate
18.0;22.5;0.0;6.0;31.5;0.0;0.0;3.5700000000000003;0.0;Dropout
12.0;0.0;0.0;12.0;30.0;12.0;0.0;5.3;2.0;Graduate
37.5;0.0;0.0;37.5;22.5;33.0;4.5;4.39;1.0;Enrolled
57.0;60.0;0.0;30.0;31.5;30.0;27.0;6.242857142857143;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;7.188888888888889;1.0;Enrolled
46.5;0.0;0.0;30.0;30.0;30.0;16.5;4.545454545454546;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.377777777777777;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;5.644444444444444;2.0;Graduate
42.0;0.0;0.0;34.5;25.5;21.0;21.0;4.781818181818182;2.0;Graduate
61.5;9.0;0.0;22.5;30.0;22.5;30.0;6.216666666666666;2.0;Graduate
55.0;0.0;0.0;31.0;29.0;31.0;24.0;6.5473684210526315;1.0;Enrolled
0.0;0.0;0.0;18.0;24.0;0.0;0.0;0.0;2.0;Graduate
0.0;0.0;0.0;33.0;21.0;0.0;0.0;3.883333333333333;2.0;Graduate
58.5;0.0;0.0;27.0;36.0;27.0;31.5;6.0;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;5.74;2.0;Graduate
40.5;0.0;0.0;30.0;30.0;21.0;19.5;4.383333333333334;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;8.959999999999999;2.0;Graduate
48.0;0.0;0.0;24.0;24.0;24.0;24.0;8.475;2.0;Graduate
25.5;0.0;0.0;34.5;30.0;25.5;0.0;5.38;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.733333333333333;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.375;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;6.76;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.2749999999999995;2.0;Graduate
48.0;0.0;0.0;30.0;30.0;30.0;18.0;8.108333333333333;2.0;Graduate
0.0;0.0;0.0;18.0;34.5;0.0;0.0;0.0;1.0;Enrolled
68.5;0.0;0.0;22.5;27.0;22.5;27.0;8.1;2.0;Graduate
60.0;0.0;0.0;25.0;15.0;25.0;15.0;8.399999999999999;2.0;Graduate
60.0;0.0;0.0;16.5;22.5;16.5;22.5;8.025;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;5.455555555555556;2.0;Graduate
51.0;0.0;0.0;30.0;30.0;21.0;30.0;6.1;2.0;Graduate
0.0;0.0;0.0;9.0;12.0;0.0;0.0;0.7166666666666667;2.0;Graduate
60.0;0.0;0.0;33.0;31.5;33.0;27.0;7.25;0.0;Dropout
34.5;0.0;0.0;4.5;30.0;4.5;30.0;5.9;2.0;Graduate
0.0;0.0;0.0;9.0;12.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;6.311111111111111;2.0;Graduate
66.0;0.0;6.0;30.0;30.0;30.0;30.0;8.67;2.0;Graduate
33.0;0.0;0.0;24.0;18.0;18.0;6.0;4.699999999999999;2.0;Graduate
27.0;0.0;0.0;18.0;9.0;18.0;0.0;3.7249999999999996;1.0;Enrolled
0.0;0.0;0.0;30.0;31.0;0.0;0.0;0.0;2.0;Graduate
24.0;0.0;0.0;9.0;6.0;9.0;0.0;3.4799999999999995;0.0;Dropout
60.0;0.0;0.0;24.0;36.0;24.0;36.0;8.34;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;8.377777777777776;2.0;Graduate
48.0;0.0;0.0;30.0;30.0;24.0;24.0;5.58;2.0;Graduate
60.0;0.0;6.0;27.0;27.0;27.0;27.0;6.741666666666667;2.0;Graduate
60.0;0.0;0.0;22.5;19.5;22.5;19.5;5.788888888888889;2.0;Graduate
0.0;0.0;0.0;18.0;24.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.75;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
45.0;0.0;0.0;21.0;24.0;21.0;24.0;7.557142857142857;0.0;Dropout
60.0;0.0;0.0;9.0;6.0;9.0;6.0;6.74;2.0;Graduate
60.0;0.0;0.0;25.0;15.0;25.0;15.0;7.463636363636363;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.588888888888889;2.0;Graduate
0.0;0.0;0.0;24.0;19.5;0.0;0.0;0.20000000000000004;2.0;Graduate
6.0;0.0;0.0;30.0;30.0;6.0;0.0;1.8444444444444446;0.0;Dropout
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.540000000000001;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;3.1999999999999997;2.0;Graduate
51.0;0.0;0.0;30.0;30.0;21.0;30.0;5.822222222222222;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.040000000000001;1.0;Enrolled
55.0;0.0;0.0;25.0;40.0;25.0;30.0;7.526666666666666;2.0;Graduate
40.0;0.0;0.0;30.0;15.0;30.0;10.0;6.9125;2.0;Graduate
13.5;0.0;0.0;9.0;25.5;9.0;4.5;5.55;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.609999999999999;2.0;Graduate
15.0;0.0;0.0;30.0;30.0;10.5;4.5;3.2600000000000002;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.19;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.066666666666666;2.0;Graduate
15.0;0.0;0.0;21.0;25.5;9.0;6.0;3.45;0.0;Dropout
54.0;0.0;0.0;22.5;19.5;22.5;13.5;5.87;2.0;Graduate
0.0;0.0;0.0;24.0;27.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.840000000000001;2.0;Graduate
48.0;0.0;0.0;30.0;33.0;30.0;18.0;7.8375;2.0;Graduate
58.5;0.0;0.0;12.0;10.5;12.0;10.5;5.5625;1.0;Enrolled
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;18.0;15.0;18.0;15.0;5.7375;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.558333333333332;2.0;Graduate
60.0;0.0;0.0;9.0;12.0;9.0;12.0;6.325;1.0;Enrolled
12.0;0.0;0.0;30.0;30.0;6.0;6.0;3.577777777777778;0.0;Dropout
39.0;0.0;0.0;7.5;31.5;7.5;31.5;6.285714285714286;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.1;2.0;Graduate
60.75;0.0;0.0;48.75;48.75;29.25;31.5;8.2;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.08;2.0;Graduate
51.0;0.0;0.0;30.0;21.0;30.0;21.0;7.055555555555555;2.0;Graduate
0.0;0.0;0.0;18.0;15.0;0.0;0.0;1.85;1.0;Enrolled
48.0;0.0;0.0;24.0;24.0;24.0;24.0;4.8;1.0;Enrolled
60.0;0.0;0.0;6.0;9.0;6.0;9.0;7.0200000000000005;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.757894736842106;2.0;Graduate
60.0;0.0;0.0;25.0;15.0;25.0;15.0;7.954545454545454;2.0;Graduate
0.9;0.0;0.0;30.0;30.0;0.0;0.0;1.7399999999999998;0.0;Dropout
0.0;0.0;0.0;18.0;24.0;0.0;0.0;0.0;2.0;Graduate
24.0;0.0;0.0;24.0;18.0;12.0;12.0;3.5555555555555554;1.0;Enrolled
30.0;0.0;0.0;22.5;19.5;16.5;13.5;5.12;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.2;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.5200000000000005;2.0;Graduate
0.0;0.0;0.0;9.0;6.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.82;2.0;Graduate
60.0;22.5;0.0;30.0;30.0;30.0;30.0;8.123076923076923;2.0;Graduate
30.0;0.0;0.0;30.0;30.0;30.0;0.0;7.4799999999999995;2.0;Graduate
43.5;0.0;0.0;18.0;24.0;6.0;19.5;4.7299999999999995;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;5.35;1.0;Enrolled
38.0;0.0;12.0;27.0;21.0;17.0;9.0;8.237499999999999;1.0;Enrolled
0.0;0.0;0.0;19.5;6.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;6.471428571428571;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;9.214285714285714;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.18;2.0;Graduate
60.0;0.0;0.0;22.5;19.5;22.5;19.5;5.8999999999999995;2.0;Graduate
63.0;0.0;18.0;34.5;10.5;34.5;10.5;6.3625;2.0;Graduate
22.5;0.0;0.0;28.5;31.5;10.5;12.0;4.34;2.0;Graduate
40.5;0.0;0.0;30.0;30.0;18.0;22.5;5.16;1.0;Enrolled
55.5;0.0;0.0;28.5;31.5;28.5;27.0;6.9;2.0;Graduate
0.0;0.0;0.0;24.0;18.0;0.0;0.0;0.475;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.155555555555556;2.0;Graduate
31.5;0.0;0.0;22.5;19.5;13.5;0.0;4.425;1.0;Enrolled
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
67.0;0.0;7.0;30.0;30.0;30.0;30.0;7.159999999999999;2.0;Graduate
0.0;0.0;0.0;18.0;18.0;0.0;0.0;0.0;2.0;Graduate
30.0;0.0;0.0;30.0;30.0;30.0;0.0;3.4222222222222225;0.0;Dropout
39.0;0.0;0.0;18.0;24.0;12.0;18.0;5.177777777777778;2.0;Graduate
60.0;0.0;0.0;9.0;12.0;9.0;12.0;6.55;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.641666666666667;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.959999999999999;2.0;Graduate
25.0;0.0;0.0;15.0;10.0;15.0;10.0;8.819999999999999;0.0;Dropout
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
39.0;0.0;0.0;24.0;18.0;18.0;12.0;4.711111111111111;1.0;Enrolled
60.0;0.0;0.0;27.5;32.5;27.5;32.5;8.577777777777778;2.0;Graduate
52.5;0.0;0.0;30.0;30.0;30.0;22.5;6.82;1.0;Enrolled
60.0;0.0;0.0;15.0;30.0;15.0;30.0;7.1866666666666665;2.0;Graduate
60.0;0.0;0.0;18.0;30.0;18.0;24.0;7.111111111111111;1.0;Enrolled
66.0;0.0;0.0;24.0;30.0;18.0;30.0;6.9799999999999995;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.77142857142857;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;6.18;0.0;Dropout
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;2.1333333333333333;0.0;Dropout
36.0;0.0;0.0;27.0;9.0;27.0;9.0;7.216666666666666;1.0;Enrolled
20.0;0.0;0.0;16.0;8.0;16.0;4.0;5.233333333333333;0.0;Dropout
0.0;0.0;0.0;28.5;31.5;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;39.0;30.0;30.0;30.0;7.55;2.0;Graduate
43.5;0.0;0.0;21.0;21.0;21.0;13.5;4.825;2.0;Graduate
54.0;0.0;0.0;9.0;6.0;9.0;0.0;4.9799999999999995;2.0;Graduate
54.0;0.0;0.0;24.0;15.0;24.0;15.0;6.88;2.0;Graduate
21.0;0.0;0.0;15.0;6.0;15.0;6.0;8.483333333333333;0.0;Dropout
18.0;0.0;0.0;28.5;31.5;18.0;0.0;3.9625;0.0;Dropout
0.0;0.0;0.0;22.5;19.5;0.0;0.0;0.0;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.022222222222222;2.0;Graduate
0.0;90.0;0.0;12.0;28.5;0.0;0.0;4.516666666666667;0.0;Dropout
60.0;0.0;0.0;34.5;30.0;30.0;30.0;6.566666666666666;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.9799999999999995;2.0;Graduate
61.5;0.0;0.0;34.5;27.0;34.5;27.0;5.891666666666667;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.957142857142856;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;6.18;2.0;Graduate
60.0;0.0;0.0;31.5;19.5;27.0;15.0;5.83;2.0;Graduate
46.5;0.0;0.0;7.5;21.0;7.5;21.0;5.066666666666666;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.33;1.0;Enrolled
48.0;34.5;0.0;12.0;18.0;12.0;18.0;6.966666666666666;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.25;1.0;Enrolled
60.0;0.0;0.0;31.0;29.0;31.0;29.0;8.281818181818181;2.0;Graduate
30.0;0.0;0.0;9.0;12.0;9.0;12.0;4.5125;1.0;Enrolled
